,returns,lengths,speeds,action_probs,loss
173,36.675986435500114,38.5,29.982615041208792,[0. 0. 1. 0. 0.],1.2509898
174,36.07438999174476,37.875,29.97313805537135,[0. 0. 1. 0. 0.],1.2509898
175,48.29396324052092,50.625,29.99565972222222,[0. 0. 1. 0. 0.],1.2509898
176,42.9351354702448,45.0,29.988839285714285,[0. 0. 1. 0. 0.],1.2509898
177,39.18339707707136,41.125,29.986931401320618,[0. 0. 1. 0. 0.],1.2509898
178,35.52704651255563,37.25,29.97610087430211,[0. 0. 1. 0. 0.],1.2509898
179,42.71387642295837,44.75,29.979221376050422,[0. 0. 1. 0. 0.],1.2509898
180,46.37468990697138,48.625,29.984092194570135,[0. 0. 1. 0. 0.],1.2509898
181,37.654251102855866,39.5,29.980214720364177,[0. 0. 1. 0. 0.],1.2509898
182,39.02337039786296,41.0,29.965039057010763,[0. 0. 1. 0. 0.],1.2509898
183,47.38589599902916,49.625,29.985521640826875,[0. 0. 1. 0. 0.],1.2509898
184,40.80968809050965,42.75,29.984527191558442,[0. 0. 1. 0. 0.],1.2509898
185,39.98507538890277,41.875,29.985777243589745,[0. 0. 1. 0. 0.],1.2509898
186,39.90501929499659,41.875,29.964860844700198,[0. 0. 1. 0. 0.],1.2509898
187,43.97659794086011,46.125,29.968438600196468,[0. 0. 1. 0. 0.],1.2509898
188,38.439711932440275,40.375,29.97655968163781,[0. 0. 1. 0. 0.],1.2509898
189,42.5750232654116,44.75,29.967568959196,[0. 0. 1. 0. 0.],1.2509898
190,43.69428207641175,45.875,29.970200892857143,[0. 0. 1. 0. 0.],1.2509898
191,37.106907623666736,38.875,29.967428882890363,[0. 0. 1. 0. 0.],1.2509898
192,32.867556115774285,34.5,29.982504826254825,[0. 0. 1. 0. 0.],1.2509898
193,38.83613546595828,40.625,29.975003416449415,[0. 0. 1. 0. 0.],1.2509898
194,36.05428915260456,37.75,29.949358108178963,[0. 0. 1. 0. 0.],1.2509898
195,44.873537469555714,47.0,29.988570431844888,[0. 0. 1. 0. 0.],1.2509898
196,44.1304349066353,46.25,29.972696867572786,[0. 0. 1. 0. 0.],1.2509898
197,40.82205159427433,42.75,29.978960545366796,[0. 0. 1. 0. 0.],1.2509898
198,33.284356589611136,34.875,29.958893033438496,[0. 0. 1. 0. 0.],1.2509898
199,44.61131803323822,46.75,29.9953125,[0. 0. 1. 0. 0.],1.2509898
