,returns,lengths,speeds,action_probs,actor_loss,critic_loss
167,60.120052440518904,69.25,26.340268523788897,[0.05956679 0.0198556  0.31768953 0.36281588 0.2400722 ],-0.08161189,0.20818748
168,60.86622739250019,66.625,25.960943083129663,[0.08818011 0.03377111 0.19512195 0.35834897 0.32457786],-0.07026306,0.16984169
169,63.9070051398098,71.625,26.41136764057932,[0.05061082 0.04886562 0.30366492 0.33682373 0.2600349 ],-0.056252457,0.09435254
170,59.78325969177798,65.375,26.67195044662518,[0.06500956 0.01912046 0.3250478  0.34416826 0.24665392],-0.08384044,0.20761165
171,74.43494057172252,81.875,25.27522325534609,[0.06870229 0.03664122 0.26870229 0.30534351 0.32061069],-0.06175001,0.14730403
172,56.14202313292622,62.5,26.678163630972527,[0.088 0.    0.256 0.372 0.284],-0.05446884,0.102952406
173,78.07035723838916,85.375,25.518168005470564,[0.05856515 0.03513909 0.2284041  0.3909224  0.28696925],-0.081602044,0.21862331
174,69.04935439993807,75.75,25.82350334128838,[0.06435644 0.03465347 0.25082508 0.30033003 0.34983498],-0.06588692,0.117471695
175,56.594220111116684,63.75,26.64421517180508,[0.03333333 0.05490196 0.33333333 0.34313725 0.23529412],-0.06198153,0.12777188
176,66.60928294805575,73.25,25.77404514158588,[0.08532423 0.04266212 0.22013652 0.33788396 0.31399317],-0.05436843,0.098679855
177,51.635845153957675,56.0,27.368856235630084,[0.05133929 0.02008929 0.22098214 0.41964286 0.28794643],-0.048594274,0.087337375
178,64.71285335044897,72.625,25.80811044116414,[0.06024096 0.12564544 0.19104991 0.32702238 0.29604131],-0.077344894,0.19517888
179,58.00584754661123,63.375,26.82784395715557,[0.08086785 0.         0.29585799 0.31755424 0.30571992],-0.064511776,0.10926107
180,60.53659892928907,65.5,26.5489823765317,[0.04770992 0.16412214 0.16984733 0.38358779 0.23473282],-0.074526474,0.15902343
181,38.64533471601117,41.5,28.363531283040523,[0.05421687 0.05421687 0.1746988  0.46385542 0.25301205],-0.07274482,0.15660515
182,73.3523385036113,81.0,25.275487872190432,[0.07253086 0.09722222 0.2654321  0.25462963 0.31018519],-0.07154392,0.15440872
183,40.03915313977494,44.875,28.10308678005209,[0.00557103 0.03064067 0.30083565 0.53203343 0.13091922],-0.06680472,0.13420431
184,71.5649029788152,79.875,25.44713079107482,[0.06416275 0.0485133  0.3458529  0.24726135 0.2942097 ],-0.078844264,0.19225611
185,36.77357429033341,38.75,28.696258266164133,[0.01612903 0.12580645 0.11612903 0.62258065 0.11935484],-0.07405821,0.18693684
186,50.148574290333414,54.25,27.318828951973153,[0.05760369 0.03686636 0.20276498 0.44009217 0.26267281],-0.07289584,0.13379592
