,returns,lengths,speeds,action_probs,loss
58,61.04098654166114,75.75,25.523629931635508,[0.10066007 0.14191419 0.14191419 0.22772277 0.38778878],10.703879
59,84.49942578498234,110.0,22.503998727980555,[0.025      0.16136364 0.08409091 0.15227273 0.57727273],10.703879
60,79.96313404826996,108.25,22.37475068956568,[0.01616628 0.1039261  0.16974596 0.06351039 0.64665127],10.703879
61,84.06907256977209,115.75,20.938050881405573,[0.03455724 0.09287257 0.09071274 0.01187905 0.7699784 ],10.703879
62,78.74625512786257,102.75,23.255696042358103,[0.10340633 0.27372263 0.09124088 0.11192214 0.41970803],10.703879
63,73.29648955370396,95.375,22.887901682416338,[0.06290957 0.0904325  0.22018349 0.08519004 0.5412844 ],10.703879
64,96.57380608497593,128.0,21.417882895427805,[0.02246094 0.09082031 0.02832031 0.03808594 0.8203125 ],10.703879
65,78.56619633912467,105.0,22.5614177210958,[0.06190476 0.17738095 0.2047619  0.06071429 0.4952381 ],10.703879
66,67.92749451684834,85.375,23.48061283796883,[0.11273792 0.13030747 0.37188873 0.13762811 0.24743777],10.703879
67,64.20398067677328,82.875,23.741102082677045,[0.21568627 0.23529412 0.1025641  0.0678733  0.3785822 ],10.703879
68,62.89786242471866,79.5,24.51042725356661,[0.22641509 0.06289308 0.33647799 0.1336478  0.24056604],10.703879
69,55.90871432033535,70.125,25.12528139293469,[0.13012478 0.00891266 0.23172906 0.2513369  0.37789661],10.703879
70,59.38276917424287,74.5,23.746090124694618,[0.02684564 0.01006711 0.24496644 0.20302013 0.51510067],10.703879
71,77.26226426402778,93.0,25.798137005846346,[0.21639785 0.15860215 0.14112903 0.21102151 0.27284946],10.703879
72,44.69482671462191,53.375,25.894309053424156,[0.26229508 0.1147541  0.23887588 0.264637   0.11943794],10.703879
73,59.1280686239427,70.0,25.7107721089569,[0.26785714 0.19642857 0.09464286 0.29107143 0.15      ],10.703879
74,76.38911442927129,91.75,25.597261635247968,[0.14168937 0.05585831 0.19482289 0.26839237 0.33923706],10.703879
75,74.07507760091347,92.375,24.514407891893526,[0.05548038 0.05818674 0.36400541 0.13937754 0.38294993],10.703879
