,returns,lengths,speeds,action_probs,loss
33,42.750066230774955,45.75,28.710689422947247,[0.06557377 0.02185792 0.2295082  0.52185792 0.16120219],1.513243
34,37.85223017411843,39.625,28.755523292078372,[0.00630915 0.01577287 0.21451104 0.58359621 0.17981073],1.513243
35,31.59314108602763,32.75,29.92141211104007,[0.08015267 0.09160305 0.29770992 0.53053435 0.        ],1.513243
36,41.06140310216678,43.0,29.23980864107577,[0.13953488 0.14534884 0.11918605 0.50872093 0.0872093 ],1.513243
37,37.41385895573043,40.25,29.864370674059423,[0.24534161 0.08074534 0.23913043 0.42236025 0.01242236],1.513243
38,29.648574290333407,31.25,29.668963900512814,[0.184 0.12  0.308 0.332 0.056],1.513243
39,27.152046512555636,28.625,29.48469506383784,[0.12227074 0.20960699 0.27074236 0.28384279 0.11353712],1.513243
40,56.06103746955569,59.875,27.481223233911127,[0.09185804 0.28601253 0.16283925 0.2526096  0.20668058],1.513243
41,51.37006524733347,54.75,27.950729929445096,[0.04109589 0.38127854 0.11187215 0.29223744 0.17351598],1.513243
42,45.86311714534028,49.375,27.37183978326459,[0.06835443 0.31139241 0.16708861 0.22278481 0.23037975],1.513243
43,35.03015310216679,37.0,28.812354000728778,[0.06081081 0.1722973  0.19594595 0.38513514 0.18581081],1.513243
44,41.610014213277864,44.875,28.011687244887067,[0.06963788 0.36211699 0.18941504 0.15877437 0.22005571],1.513243
45,60.9561395376669,65.375,27.050910882692165,[0.0210325  0.21032505 0.3040153  0.33460803 0.13001912],1.513243
46,57.797148580666764,62.875,26.696857840256904,[0.06361829 0.41153082 0.23856859 0.15904573 0.12723658],1.513243
47,53.435863000454404,60.5,27.678468434829448,[0.16322314 0.07644628 0.28719008 0.2231405  0.25      ],1.513243
48,33.711074290333435,37.875,27.96556308314232,[0.37953795 0.05940594 0.31683168 0.11221122 0.1320132 ],1.513243
49,67.85233850361126,73.5,25.925703654951302,[0.0255102  0.3452381  0.27891156 0.15306122 0.19727891],1.513243
50,57.57456072583349,62.25,27.09610846126177,[0.01204819 0.34337349 0.25502008 0.20281124 0.18674699],1.513243
51,45.873537469555714,48.25,28.635630153810474,[0.00518135 0.11139896 0.35751295 0.3238342  0.20207254],1.513243
52,56.79907497239585,62.625,28.2564819183622,[0.13173653 0.24351297 0.249501   0.28742515 0.08782435],1.513243
53,43.1412642132779,46.375,28.39189655234213,[0.03504043 0.21024259 0.47169811 0.13207547 0.1509434 ],1.513243
54,56.0471485806668,59.375,28.96093699590994,[0.13052632 0.25473684 0.28210526 0.30947368 0.02315789],1.513243
55,35.48303751391343,37.5,29.942821557971016,[0.12333333 0.10333333 0.32       0.45333333 0.        ],1.513243
56,58.91937944045532,62.0,29.47825011231514,[0.17137097 0.07459677 0.16330645 0.54637097 0.04435484],1.513243
57,39.382738564346525,40.625,29.6837704581725,[0.01230769 0.09846154 0.30769231 0.54153846 0.04      ],1.513243
58,34.07398538128845,36.125,29.902096355363543,[0.183391   0.06574394 0.33910035 0.41176471 0.        ],1.513243
59,55.64773821821653,59.625,28.6752310130261,[0.1572327  0.         0.31865828 0.39622642 0.1278826 ],1.513243
60,46.49195865772232,50.5,27.99845263451219,[0.12376238 0.30693069 0.22029703 0.30445545 0.04455446],1.513243
61,43.096121666840276,45.25,29.105967180899572,[0.12983425 0.01104972 0.32596685 0.47513812 0.05801105],1.513243
62,30.305998555799086,33.375,28.644593907099672,[0.16853933 0.         0.5093633  0.28464419 0.03745318],1.513243
63,38.519797611125,42.0,26.370789714101612,[0.14285714 0.04761905 0.4375     0.23809524 0.13392857],1.513243
64,54.78316521888284,60.125,26.989502539503356,[0.20582121 0.03118503 0.26403326 0.35343035 0.14553015],1.513243
65,57.05779659779348,63.5,25.805860338646063,[0.12401575 0.01574803 0.33661417 0.38779528 0.13582677],1.513243
66,48.61878038453341,55.5,24.53282899036047,[0.14864865 0.01576577 0.39414414 0.31306306 0.12837838],1.513243
67,55.15488184806816,60.0,26.510089672618427,[0.07291667 0.14791667 0.12291667 0.47708333 0.17916667],1.513243
68,46.67214858066684,49.75,26.778734904227004,[0.02512563 0.18090452 0.21105528 0.41708543 0.16582915],1.513243
69,46.148075673011235,49.25,27.517110801430054,[0.01269036 0.37563452 0.18781726 0.28172589 0.14213198],1.513243
70,53.17909302511123,58.375,27.36676015756218,[0.06638116 0.3490364  0.14346895 0.16059957 0.28051392],1.513243
71,36.61037984588897,38.0,29.750870945937578,[0.05592105 0.28618421 0.30592105 0.30921053 0.04276316],1.513243
72,29.801352068111196,30.875,29.78523814860637,[0.00809717 0.38866397 0.31983806 0.2388664  0.04453441],1.513243
73,58.497757137160875,64.375,28.944595890940786,[0.11262136 0.20776699 0.1631068  0.30291262 0.21359223],1.513243
74,37.684825273774855,40.125,29.98026077835648,[0.1152648  0.22741433 0.32398754 0.33021807 0.00311526],1.513243
75,32.47685757305259,35.25,28.99149548117041,[0.07801418 0.06382979 0.45390071 0.23404255 0.17021277],1.513243
76,56.74586274333059,59.75,29.891535730879152,[0.12761506 0.18828452 0.14644351 0.5292887  0.0083682 ],1.513243
77,43.49633005208826,46.0,29.868646108481407,[0.11141304 0.13043478 0.25815217 0.47554348 0.02445652],1.513243
78,45.325524638955656,47.375,28.968521018984685,[0.07915567 0.10817942 0.25065963 0.45382586 0.10817942],1.513243
79,28.277412145166704,29.75,29.393968651786178,[0.06722689 0.09243697 0.41596639 0.28991597 0.13445378],1.513243
80,37.332864426379444,40.375,29.478166124447505,[0.21981424 0.13003096 0.14551084 0.41486068 0.08978328],1.513243
81,40.302420782732995,43.5,29.63089029366898,[0.42816092 0.04597701 0.32758621 0.14367816 0.0545977 ],1.513243
82,29.77320865772235,31.625,29.1047336375195,[0.13438735 0.07114625 0.2055336  0.45849802 0.13043478],1.513243
83,28.542004116066344,31.25,28.989371569429,[0.268 0.044 0.324 0.34  0.024],1.513243
84,36.22950411606632,41.125,27.498532614458448,[0.23404255 0.         0.23404255 0.16109422 0.37082067],1.513243
85,55.29258165869057,62.0,26.671793539875164,[0.15927419 0.16532258 0.19354839 0.34274194 0.1391129 ],1.513243
86,76.97337072621309,87.75,24.94446503302202,[0.10683761 0.19088319 0.21225071 0.33190883 0.15811966],1.513243
87,71.81000174734743,76.75,26.071468230240253,[0.07166124 0.03257329 0.1970684  0.49837134 0.20032573],1.513243
88,59.44852697078258,66.0,24.04280761082704,[0.14393939 0.10037879 0.21022727 0.32386364 0.22159091],1.513243
89,67.88669509322247,72.375,25.736964716659273,[0.02072539 0.13471503 0.09671848 0.47150259 0.27633851],1.513243
90,58.35270047867364,62.875,25.577932208467217,[0.03976143 0.2584493  0.11530815 0.42345924 0.16302187],1.513243
91,83.01132946061131,89.625,25.189082416727743,[0.         0.41004184 0.05718271 0.36262204 0.17015342],1.513243
92,65.97002842655581,69.75,26.729988555263326,[0.00358423 0.12365591 0.16129032 0.52688172 0.18458781],1.513243
93,75.56521277378863,82.375,25.02180801281499,[0.05311077 0.33080425 0.12594841 0.35356601 0.13657056],1.513243
94,61.84760735163685,66.375,25.882065729637524,[0.         0.11487759 0.20338983 0.48587571 0.19585687],1.513243
95,54.4616993660501,58.25,26.65070009880209,[0.01072961 0.14806867 0.16738197 0.46351931 0.21030043],1.513243
96,52.28106380871303,55.5,27.867140355346372,[0.01801802 0.16216216 0.1509009  0.51351351 0.15540541],1.513243
97,53.7476627231745,60.0,27.50540737374542,[0.14583333 0.10208333 0.08125    0.35       0.32083333],1.513243
98,39.81293186338602,42.625,29.10095037682575,[0.14369501 0.10557185 0.2228739  0.4398827  0.08797654],1.513243
99,41.36312080288903,44.125,28.511747315249185,[0.04249292 0.37110482 0.13597734 0.3796034  0.07082153],1.513243
100,27.652412145166707,28.75,29.86798691860465,[0.1        0.10434783 0.33043478 0.46521739 0.        ],1.513243
101,53.81987630783048,57.75,28.99825783382797,[0.12770563 0.11688312 0.32034632 0.41774892 0.01731602],1.513243
102,26.472222222222218,27.625,29.916955119910284,[0.16742081 0.         0.42081448 0.41176471 0.        ],1.513243
103,25.611111111111104,26.625,29.878275427018632,[0.11737089 0.14553991 0.25821596 0.47887324 0.        ],1.513243
104,41.979598530052705,46.0,28.936489812177143,[0.21195652 0.12228261 0.37771739 0.26630435 0.02173913],1.513243
105,60.819454935497426,66.0,27.536579705300404,[0.07007576 0.125      0.49431818 0.19886364 0.11174242],1.513243
106,26.418005880993675,27.625,29.869288703715938,[0.05882353 0.06334842 0.49773756 0.37556561 0.00452489],1.513243
107,51.528519837633766,54.875,28.247112701264037,[0.01594533 0.12072893 0.37585421 0.37129841 0.11617312],1.513243
108,63.95673699571891,68.75,27.205919996189607,[0.00181818 0.12       0.41090909 0.34       0.12727273],1.513243
109,61.25280381168004,65.125,27.067706248428316,[0.00383877 0.07869482 0.28214971 0.39923225 0.23608445],1.513243
110,72.25054716133371,78.5,25.183999774850662,[0.         0.0843949  0.32006369 0.32802548 0.26751592],1.513243
