,returns,lengths,speeds,action_probs,actor_loss,critic_loss
120,71.60099028229496,73.625,29.311186689037974,[0.06451613 0.03904924 0.63667233 0.25976231 0.        ],-0.06913014,0.21752301
121,73.22402954055505,75.375,29.459343819146213,[0.07960199 0.05472637 0.59038143 0.27529022 0.        ],-0.07655892,0.2056311
122,82.77761064073124,85.25,29.444091245953235,[0.07038123 0.16715543 0.47360704 0.2888563  0.        ],-0.055590007,0.1386776
123,59.90437813140009,62.5,28.928276241952556,[0.032 0.058 0.554 0.356 0.   ],-0.048418045,0.1186872
124,74.7499272759149,76.625,29.430958729224237,[0.06199021 0.05709625 0.61337684 0.2675367  0.        ],-0.061414905,0.15553491
125,63.14206816510304,65.375,28.979020546358466,[0.0248566  0.08413002 0.63862333 0.25239006 0.        ],-0.061124574,0.19829789
126,38.22611395220344,41.0,28.467031924876927,[0.03658537 0.17987805 0.45731707 0.32317073 0.00304878],-0.042440142,0.064414516
127,62.89779774090885,66.0,29.01380923002337,[0.04166667 0.14962121 0.45075758 0.35037879 0.00757576],-0.06862356,0.21329974
128,52.71370536808329,55.75,28.817110204396883,[0.09192825 0.06502242 0.5470852  0.29147982 0.0044843 ],-0.060703397,0.1713251
129,66.22527715950376,67.875,29.384868422583075,[0.04235727 0.01473297 0.62062615 0.32228361 0.        ],-0.06703815,0.20461293
130,78.31428387405153,83.0,28.81728654435909,[0.02560241 0.03313253 0.56475904 0.27560241 0.10090361],-0.061762296,0.12536272
131,60.803794982952375,66.5,28.167751355559886,[0.05075188 0.0075188  0.45864662 0.27255639 0.21052632],-0.07257484,0.21045074
132,60.69286156785888,69.625,27.44319688389001,[0.04129264 0.20825853 0.45780969 0.18132855 0.11131059],-0.072715744,0.199343
133,77.90664381973622,84.25,28.08122680335275,[0.04451039 0.03115727 0.5727003  0.22403561 0.12759644],-0.058196202,0.19729537
134,57.82326092999214,60.875,28.673995598749514,[0.04722793 0.12936345 0.51540041 0.29774127 0.01026694],-0.051011913,0.14863814
135,88.30584052193095,90.75,29.379557539616258,[0.08953168 0.08677686 0.53856749 0.28512397 0.        ],-0.05076929,0.16659586
136,73.2171766148602,76.5,28.929723297237608,[0.03921569 0.06372549 0.60784314 0.2875817  0.00163399],-0.06440476,0.21265768
137,57.879681184616224,59.5,29.38701266151123,[0.0210084  0.03781513 0.60084034 0.33613445 0.00420168],-0.052519653,0.20320457
138,60.5005139370347,63.125,29.033023447191937,[0.04356436 0.09306931 0.52673267 0.33069307 0.00594059],-0.04646898,0.1982765
139,41.56337067222593,43.875,28.94668211862662,[0.11680912 0.03133903 0.48717949 0.35897436 0.00569801],-0.05781143,0.20068887
140,64.36723707248899,73.625,26.941116763769692,[0.04584041 0.         0.45840407 0.24617997 0.24957555],-0.03978441,0.15591566
141,48.71374060732726,51.375,28.895588957871446,[0.05839416 0.11192214 0.513382   0.30170316 0.01459854],-0.044614173,0.16431734
142,61.67071794224706,63.625,29.28901046259343,[0.05697446 0.03143418 0.60707269 0.30451866 0.        ],-0.06271155,0.1999114
143,67.02298320225265,72.75,28.16291004246743,[0.06357388 0.02061856 0.63402062 0.27319588 0.00859107],-0.06522346,0.2163883
144,84.13977229650146,86.625,29.461050531442808,[0.06349206 0.14862915 0.58297258 0.2049062  0.        ],-0.055455655,0.18631743
145,60.89521986767305,63.75,28.851670651121207,[0.0745098  0.03921569 0.5372549  0.34313725 0.00588235],-0.050380517,0.16625051
146,59.836346742922444,65.75,28.330491799379267,[0.08935361 0.04372624 0.36882129 0.2851711  0.21292776],-0.06376946,0.2247513
147,79.58536815299838,83.125,29.14582520420791,[0.10225564 0.0962406  0.46315789 0.29774436 0.0406015 ],-0.062178843,0.21124937
148,93.69467062472202,96.5,29.547743723772253,[0.05310881 0.0634715  0.60492228 0.26683938 0.01165803],-0.061813615,0.20082992
149,77.35706229336844,85.5,27.735611041237046,[0.04239766 0.05555556 0.45175439 0.25438596 0.19590643],-0.054762885,0.19762552
150,79.78903620014805,83.75,28.93987286154438,[0.04776119 0.08358209 0.45970149 0.32238806 0.08656716],-0.05813581,0.19282189
151,80.11463391869984,84.25,28.979030512796754,[0.0727003  0.12908012 0.47774481 0.30860534 0.01186944],-0.038627848,0.09338139
152,60.53111313127774,63.25,28.989268195885685,[0.09288538 0.08300395 0.55335968 0.2687747  0.00197628],-0.050324336,0.13749218
153,58.57830900684667,60.375,29.43463955187601,[0.04761905 0.11180124 0.5300207  0.31055901 0.        ],-0.04420309,0.1393918
154,32.21172700102732,34.25,28.465739920668184,[0.03284672 0.08394161 0.53284672 0.35036496 0.        ],-0.04839447,0.19433391
155,76.89097266585802,80.25,29.38210918012863,[0.09968847 0.1152648  0.5046729  0.27570093 0.0046729 ],-0.04744444,0.16148013
156,71.73639469985716,76.875,28.526743991601847,[0.04715447 0.09756098 0.45365854 0.25365854 0.14796748],-0.063189,0.2033292
157,56.000554610444574,62.125,28.06058942512599,[0.02615694 0.02414487 0.4527163  0.277666   0.2193159 ],-0.043853305,0.097506404
158,65.40140019197472,68.625,28.3224818657487,[0.04007286 0.15846995 0.53916211 0.20765027 0.05464481],-0.05532537,0.22344843
159,46.956312463719954,49.125,29.11718097737564,[0.03307888 0.10941476 0.49872774 0.35368957 0.00508906],-0.053207524,0.18813501
